	GSM3014964_Tissue_CTRL1	GSM3014965_Tissue_CTRL2	GSM3014966_Tissue_CTRL3	GSM3014967_Tissue_CTRL4	GSM3014968_Tissue_CTRL5	GSM3014969_Tissue_CTRL6	GSM3014970_Tissue_CTRL7	GSM3014971_Tissue_CTRL8	GSM3014972_Tissue_PD1	GSM3014973_Tissue_PD2	GSM3014974_Tissue_PD3	GSM3014975_Tissue_PD4	GSM3014976_Tissue_PD5	GSM3014977_Tissue_PD6	GSM3014978_Tissue_PD7	GSM3014979_Tissue_PD8
DNCL1P1	-2.8084125002476807	0.35155010734161374	0.20381687563617265	-0.6847496022997908	-0.4558997920917736	0.7052907999514776	0.01010966724222406	-0.8411247490902503	0.18465338206534512	0.021109551158109884	-1.1148373336298623	1.3816394862323453	1.0741424960659252	1.0672296074699332	0.7501407584035862	0.15534124579260658
GATSL2	2.416802568054906	0.3840563563919569	-0.8627979517802057	-1.3234274608552743	-0.4387242950686115	0.18498879060342888	0.1485047897576813	-1.9441150899908692	-0.12586397290040433	1.4570913312750196	-0.3615894605952471	1.0193256858566055	-0.13413960771332603	-0.33225182344935245	0.10834520237684601	-0.196205061963172
ENSG00000235043	-1.997613837353643	0.31358568597500447	-0.0598873211416	-0.4096520103681424	-0.8173032736738184	-0.5918973118761106	0.6290366536560645	-0.22650358477542124	-0.21261670479497916	-0.5029660809831914	-1.5853470434733417	1.039861210945483	0.6858616308278382	0.3512767884782812	1.8675501555731604	1.5166150429844445
TSPAN7	-3.178241166936712	0.6363655649603436	0.20003687997373154	-1.6253589212923947	0.729982278733926	0.17784080666261246	0.23763109960429202	0.07203873239549224	0.41188227586626047	0.49354059562542635	-0.4015714893944503	0.4018852292255027	0.10010922159638436	0.5494359935716198	1.0579882134626866	0.13643468594523636
NAP1L3	-3.551451340874274	-0.036045121668749736	0.7302688266277951	-0.6801941789625648	0.4871295868403313	0.06675299275577413	0.5053084720906236	0.41373141002399216	0.33869585824930915	0.24911811084325688	0.41417208778649717	0.6136803252602018	-0.15820789182168796	0.11519085061461855	0.8930348308447663	-0.40118481860990246
NLGN3	1.6261307056092538	-1.6214141101376363	-0.415377561020746	-0.823341762131172	-0.004118839218544527	-0.057959779625634145	-0.03636531005231553	-0.2401261489191931	0.3666327647201576	-0.7497619027183418	-2.115850874501753	0.5301024359009981	0.27511371806190654	1.1328472294169294	0.46482664368572285	1.668662790930518
ACO2	1.032229090517159	1.9580369830162452	0.17506758778465262	-1.9602561874805386	-0.07674601355237695	0.33335461660742804	-0.3363231330310313	-1.9195278154297113	-0.527290314328848	-0.24735633015360795	-0.6821969460200189	0.6629021252654387	0.7738452432077102	0.38228220293052917	1.0003027141732908	-0.5683238235063051
LOC101927999	-1.4261696261725065	0.8438683265038986	0.6470580902161317	1.5016750365671117	-0.7530200266085764	0.6162538039980678	0.6629117692160821	1.096369590784088	0.7339442194459772	-0.10343885465379997	-0.6281047362264265	-1.2150540733723476	-0.6934312114465147	-1.3152855207183098	-1.2800009533790075	1.3124241658461342
FABP3	-3.015519504051865	-0.6547811200846243	1.2199547534627415	-0.910031389758283	0.1844545295936501	1.6340541528993195	0.27170162638586576	0.05018332767783074	-0.5260722968875373	-0.41452706474321255	0.20332065484670456	0.622475375976094	0.15160909093432304	0.3668934082743515	0.4881566308601889	0.32812782461446593
DPYSL2	-2.2660047719009384	1.7306546827277456	0.32154903160156845	-0.44777697217003704	0.9443724046839929	-0.46961353312083326	-0.4129706143579497	-0.8743103555773043	-0.6395658755032886	1.1406224792919253	0.18957669273188393	1.2498882445340638	0.637314878108687	-0.8274975801721104	0.5972440933281303	-0.8734828042054392
YWHAG	-3.6442138601109004	0.28717303544008466	0.7502398740569179	-0.2216328477216364	0.36265556744025546	0.6253756810234666	0.2035884721306181	-0.340859824560997	0.49133396616046554	0.35565730317979577	-0.3580702655068805	0.5659990665959987	0.1418468886574149	0.2970852479056063	0.6312154648092697	-0.14739376949949523
ENSG00000249774	-0.6389693523395866	0.06607044461376212	-0.33866389335826946	0.3466436828915715	-0.2284044529009559	1.3727895107428278	-0.3204808082886094	-1.9345778853497348	0.6849440616173701	0.6200913618790226	-2.459335926065909	1.0319662849963709	0.024011222840925262	0.5399660014235619	1.1414143475239225	0.09253539977372767
GDF1/CERS1	2.9252938328839853	0.7515198091329105	0.09450903198339465	0.24458146113602644	-0.9452493378471947	0.10144052652574827	-0.834512734450435	-0.692165521736563	0.6175319267771986	0.48540273893204455	-1.1268026191092289	-1.0363092044827125	-0.551707419355523	-0.21512202729194024	-0.7464932532348065	0.9280827901370673
DYNLL1	-2.2733827811579586	0.27988654300395227	0.4428158483530235	-1.6588820360461523	-0.35621625444378413	0.5156093292004461	-0.5528033802422092	0.35253277992701804	-0.6947560378385762	-0.485255359491064	-0.60209427537196	1.2751766327285303	0.9747826740944922	0.5905790317585607	0.5599904300503109	1.6320168554753514
ENSG00000215030	2.78023466194165	1.9338348701354224	-0.11591670673174155	-0.8073280278712013	-0.0831027919987919	-0.27660229115273444	-0.7932556625181074	-0.9407091528099142	-0.23757565454615145	0.23412294016008917	-0.45581343282369535	0.7528161548399124	-0.2274890497959948	-1.0200666230021527	-0.45398568417042867	-0.289163549656164
ENSG00000213361	2.5716301294832857	1.3769767171469758	-0.8851924469016038	0.09779354712563272	-0.5190876711288597	-0.6014325149481412	-1.0361480042997206	0.8137750047153632	-0.826976653115463	-0.03802950923976536	-0.1604023278707785	-0.07726888838730908	-0.04884696027062361	-0.9619760609825111	-1.001783437997736	1.2969690766712705
ENSG00000254953	-1.9938070705790627	-0.004071275650499895	-0.09995687475778538	2.106032610478992	0.1291078499533477	-0.2829283477583496	-1.1416134774366462	1.591043288090909	-0.7823609602954757	0.4786018259316345	-0.5175806797820091	0.08781529044080161	0.30590884239977434	-0.46982151497382707	-0.7133020657046878	1.3069325596428591
NPIPB5	0.6476999412013399	0.2008460139533427	-0.20845309168319529	1.5434170982814148	-0.9017059267182556	-0.44510143174272515	-0.24249715626069882	1.9403041253478346	0.08122624637634956	0.16443888984688537	0.40763345785347455	-1.1634991561556076	-0.7903948700300768	-0.5501159455510654	-2.009998020998596	1.3261998262795793
ANK2	-2.9915486689098754	-0.7718623911249101	0.534092883979889	-1.3694616632765622	0.6455934017062207	0.9730311827814936	-0.029634115157495665	0.43631695305555007	-0.6631845031510918	-0.09275512456765783	0.8873408772858975	0.7989626955355802	0.46162661742959066	0.5136144047236454	0.6214216306441941	0.04644581904552213
LDHA	-2.967486407786971	-0.8228949429323229	0.5837815210096955	-0.21748247211070806	0.48762113487726516	0.7466934869913069	-0.6920595636743914	0.27605927149816445	-0.61089122856955	-0.432113995647073	1.759587543580418	0.11062711861406352	0.034200843594798094	0.33387041277406393	0.741399792635898	0.6690874851453364
ENSG00000270978	0.8584030964756374	-0.961496381983815	-0.3233383617295408	1.072327407895997	-0.5926952573103362	-0.4663134252967782	-0.3945638813645481	0.3459943085937388	0.7296864693064684	-1.2086651587137751	-0.7261921505447	1.1529956205329894	-1.5065267351609217	1.2190033395673028	-1.067870123449207	1.8692512331814766
PAQR6	3.1352039625679895	-0.043439106625789106	0.05037187061586573	0.04807668919969939	-0.8589116977768152	0.012249357632585051	-0.0815400517746759	-0.3991755520095924	0.4631402976669782	0.6604119470299191	-1.8551236197007064	-0.8339251486069686	-0.3571798633915228	0.2743180833166516	-0.4583122548205979	0.2438350866770038
EDF1	-2.6125448461282956	0.713016137387764	0.801801229168042	-0.15561304550593627	0.38096712909121383	0.9516302563914237	0.5540156286803283	-1.387047415038191	0.9183691196631918	0.09296218114267793	-1.5959833860823676	0.25132719995923564	-0.07456955946965019	0.6333747287351181	0.8595055825993461	-0.33121094059381945
GDF1	2.9363270467757494	0.7047040580231633	0.07421769123485883	0.24611147642517822	-0.9604453333705263	0.10403278676901695	-0.8394105366287887	-0.6713978845542261	0.6259480268547023	0.4903727314633264	-1.1068743363378295	-1.0430887557602055	-0.5473507203764437	-0.21351977789563897	-0.7412090213452673	0.9415825487228421
HPCA	-2.853548738711884	-0.33432189512324806	0.5532119151112453	-1.2337869354157638	0.5977635114153279	0.28215891093368667	0.29519192483749035	-0.9605813858221931	0.9160796399269896	0.07341262502591375	-0.23891072164148988	0.6239931739626278	0.5703571875618151	1.1587152572670112	1.0997731485088125	-0.5495076178363588
CNN3	0.2701935094402848	0.7780656127751506	-0.9493566962502892	1.8242801232710077	-0.12506759194562742	-0.9498527081143434	-1.326997939237187	-0.03903494674751985	-0.16745220221823742	-0.708865970892387	2.622260066607113	-0.17640553230359524	-0.030147218538461938	-0.15612324207407682	-0.9686121747267414	0.10311691095491901
TUBA4A	-2.9965269669616847	0.21226311040594736	1.0060624425702187	-0.7200290491788832	0.589447428900436	0.7511585938836874	0.3936101321547034	-0.8108796422417037	0.3104978253262891	-0.007885928367231343	-0.5112426405756121	0.8910001511446994	0.44723129726216054	0.18156363776397524	1.204605585353816	-0.9408759774408136
RHBDD2	-2.850454220242521	0.42118388587950173	0.42753054022175296	-1.568331163800415	0.08785778338616236	0.7457782665078954	-0.17133610071426497	-0.9703222540077401	0.4559719639878347	0.4268337022147985	-0.39989665519878087	1.1003383727700522	0.44555950661987037	0.9802708538376195	0.7680319744377805	0.10098354410047168
ATP6V0C	-3.358130404263363	0.5080462589193905	0.7129438114988136	-0.7050257821603477	0.36077009328112264	0.27055825099374864	-0.021461697495661264	-0.7110022904751648	0.5580502808826421	0.16562977652240396	-0.3749791988633017	0.8539678494951394	0.6530529503712814	0.8169908887036412	0.5885450394846821	-0.31795582689507623
FASN	-2.260522756475393	-0.653066079667204	0.9314556356431087	0.8787030317330453	-0.08891984537998734	1.288534678152842	-0.025784760569333782	-1.3728148734134924	1.3357819407606732	-0.7400540690761687	-0.3881663046117409	1.0084415679521264	-0.6469357907788532	1.0578584295495956	0.13810617849249526	-0.46261698231178217
NLGN4Y	-0.9734751338126879	0.9722282156024111	-1.071394352637346	-1.0425461672482352	-1.0165670877847912	1.0013288529104376	0.9782899602537369	1.045338104320327	-1.035508865209891	0.9241236436642852	-0.9340979065709777	-0.8620343215893033	1.0261015540187886	1.0528385476078477	-1.0523890342436906	0.9877639907190859
SCG5	-3.603472488797971	0.34482133471971405	0.384155392830809	-0.35649980755176736	0.6492759782687744	0.26701782379970646	0.3334428295810682	-0.044659405819263434	0.20294319678514322	0.03950853411508599	-0.5795895318518014	0.8601370540682872	0.49758270849770003	0.23966795267524768	0.7693056883100722	-0.003637259630823209
PCDHGC5	0.12311135321523503	-0.2411805235860303	-0.7154839287524696	0.09763232368103038	0.2018667062314359	0.25427718230699653	-0.8289684330122509	-2.0905711994682954	2.009821833525223	-0.3396925159128903	-1.3682481991445274	0.4868327366076885	-0.06253537084658793	1.9313052249654283	0.4918423812228319	0.0499904289671877
PCDHGA12	0.7969357699642716	-0.18624847020033508	-0.9169554768652589	0.21318890423005876	-0.029699433402782555	2.1428118525036054e-05	-1.0028882750326988	-1.891950565124467	2.2916739261202324	-0.21524973888391707	-1.265577505838845	0.36483621289235046	-0.17100802349750138	1.6505482654659653	0.1278010458364341	0.2345719362180436
ITGB4	1.4567271685371839	1.2600339920003503	-0.7027283466397717	0.8371152922439951	0.20775043528969386	-1.6566633141166969	-0.638330874045808	0.4873585404069621	-0.31001798098332095	0.1279871628230604	1.0727746181094033	-0.2570379382598045	0.4351862822156812	-0.9494256997349547	-2.1522221021270074	0.781492764281034
GLUD1	1.7666903986286693	0.8782865524517802	-0.09206967917398684	-1.883699278072331	-0.8025670329011049	0.4451074033516265	-1.3845942545914895	-1.022677756424288	0.6662899804593048	0.46854567648708106	-1.0275093879304686	-0.23930994982923123	-0.18366135598549055	0.9432392727331359	0.03824561526443239	1.42968379553246
MAP2	-2.9794915855839137	-0.5145042539481715	0.35269467626009465	-1.33647096467554	0.1879002909925301	1.3510154627605546	-0.14611816888251555	-0.35597923942219245	-0.04032006826628208	-0.3232632377312052	0.5506167766575164	0.82500345299535	0.26479869698109065	1.0605294713203237	0.7018219802218778	0.4017667103204326
ENSG00000232573	0.6404039490790738	1.6603750503208539	-0.6085977369040534	-0.7114643561762378	0.09176827433921991	0.42408319312277426	-0.37394038750404063	-2.344785099924618	0.4617641218181462	0.4093033642358061	-0.8526737283283599	1.5271712971240623	0.013211610809575206	-0.08972427040674547	1.0279828938776674	-1.2748781754829943
GHITM	-2.9950890950583005	0.18767057578900473	0.7037246454439372	-1.4516011796532582	0.4874543049270427	0.9835204219758388	0.24653067636976894	-0.2586656464832206	-0.42675374116513654	0.07804574803130022	-0.1242328284700651	0.6473286015686208	0.3245415205328758	0.6047129578788865	1.3545194087028443	-0.36170637039012926
FOS	-1.7946935943348439	-0.5560099301606326	-0.4826028910650256	2.2564833797328854	0.3863242609689711	0.5449174724912939	-0.8070398569432738	-0.19412769811585556	0.6511447215727588	1.014236865912472	1.5402929478760088	-1.2319459357434683	-0.37532492163174525	-0.09145564851893642	-0.7021854396748753	-0.1580137323657283
PCDHGB4	0.6810223412376001	-0.16427519283485165	-0.9186901133601179	0.16886741321586396	0.07073908082139929	0.0745944621822768	-0.9765720126869915	-1.9845083064757132	2.1021468074056746	-0.23280874117757044	-1.323637908082869	0.3824544224753371	-0.12530192450918498	1.8021961058592106	0.20469134264248745	0.23908222328742665
PTPRN2	-1.3815404964556541	0.4169671455958608	0.7369713823809129	-1.8255711111109607	-0.1484387463390821	0.8590056789196413	-0.6011996434756518	-1.910511248044881	1.3035915428029075	0.6691749922576519	-0.010624262732954685	0.49494022979332913	-0.0037696355700039333	0.9165297412990897	1.2221874684999958	-0.7377130378201766
DDN	1.982246262465674	-0.5612778781791239	-1.0344903162548964	-1.3851275496383277	-0.9742833477106952	0.8499303625976605	-0.4190898651152667	-0.7857360727749026	1.3273297244251472	-1.0524542057405475	0.24753893219843837	0.7264505774409462	-0.6543051621978055	1.20110019815309	-0.37868814692523417	0.9108564872558556
SLC6A8	3.1144216396684494	0.5679846648247621	-0.6791994582887267	1.3126220014780694	-1.1730106317566986	-0.6484016339516641	0.019006174496822768	0.11762188536622391	-0.6893728034114638	-0.0907103076528703	-0.7094737093753304	-0.11589368513032708	-0.2968302670622077	-0.505192533916542	-0.666015221609449	0.44244388632094883
ENSG00000230614	-2.7856245860238857	0.4584105654846656	-0.24441699203368014	-0.27003455555113115	-0.5967210001629595	0.48942254505934313	0.007582946810201623	-1.3201727771533716	0.05481283473229991	0.13892680122308793	-0.5412444412659762	1.3269637344801026	1.3129751526351525	0.694249592366078	0.15558635105787103	1.119283828342183
DNAJA1	-0.5872511252595939	-1.0352666895327116	-0.40356117280481374	-0.5762358844442209	-0.6427128109776953	0.20098158280222672	-0.855084226599156	-0.17473584069755876	-1.4209094613130122	-0.6755392590728779	2.3517971000926625	0.9865038249729269	1.3180701508910113	-0.45058500408468016	0.8732330076745551	1.0912958083529773
DAG1	3.2055817883270237	0.6983505728396422	-0.7742467062623183	-0.10571703365262798	-0.2652424304763048	-1.3155563545643516	-0.22988660643816816	0.2584244125178156	-0.33007444566404825	-0.6930967055886839	-0.9522432883003457	-0.3321072509425978	-0.2134160404284031	0.22102063331904873	-0.16099876642577093	0.9892082217401531
BAIAP3	-2.1199855707592166	0.26058950304708284	-0.23123216615509876	-1.3897349505749323	0.06934933275829315	0.04725182984261931	-0.4161235593796305	-2.031935189446598	0.5676774691256765	0.5318835893930443	0.1320882138481519	1.4074938967261816	0.6782242970683608	0.8932021376680782	0.8166897407909681	0.7845614260470187
LOC649352	1.710185647293807	-0.21649188439192615	-0.6991044724696327	-0.36706537224459823	-0.7857072684205237	-0.03589507961837725	-0.0060180560005928104	1.558696089982327	1.0420437828331839	0.7062213541617453	-2.2890704862019557	-0.6503542753825274	0.012063037585437267	-0.284454899671584	-0.8429516115054163	1.147903494050632
KLHDC3	-0.7351633499864133	0.32215473670830314	0.6594238460524676	-0.7258991380918869	0.7369795753295378	1.0283490411609644	0.6019787356185035	-1.678329634390137	-0.6706724674479116	0.24155312675390275	-1.0308793058278796	0.5979937001721649	0.6845675070192954	0.49578335754853176	1.5843189074335964	-2.1121586380530477
ENSG00000213236	-3.2843187182094145	-0.2066224205079592	0.48506169139288335	-0.8887229302353911	0.5267430418533108	0.9310324520674539	0.007102244917546337	0.009425514380543811	0.35925386297763856	-0.5375640737925341	0.07396769270486862	0.6393042757395415	0.067547845909026	1.093527481504451	0.9563376491625062	-0.2320756098644666
SKI	2.034530327850563	-0.525305542761098	-0.9667479272278718	2.540344692177775	-0.8258520952544002	-0.8612524159440351	-0.32133249782312867	-0.17849322014968516	0.6269974204698999	-0.2875652180118214	-0.6957890620430304	0.04684040903249502	-0.2073600623542626	0.36767679170907236	-1.1539837944044224	0.4072921947339244
