Gene_Symbol,GSM3014964_Tissue_CTRL1,GSM3014965_Tissue_CTRL2,GSM3014966_Tissue_CTRL3,GSM3014967_Tissue_CTRL4,GSM3014968_Tissue_CTRL5,GSM3014969_Tissue_CTRL6,GSM3014970_Tissue_CTRL7,GSM3014971_Tissue_CTRL8,GSM3014972_Tissue_PD1,GSM3014973_Tissue_PD2,GSM3014974_Tissue_PD3,GSM3014975_Tissue_PD4,GSM3014976_Tissue_PD5,GSM3014977_Tissue_PD6,GSM3014978_Tissue_PD7,GSM3014979_Tissue_PD8
CARD8,2.99166,1.25904,1.35494,1.51911,1.35052,1.27694,1.16667,1.50033,1.55776,1.56442,1.66032,1.61292,1.74123,1.39485,1.18912,1.74279
CARD9,1.63048,0.8049,0.60658,1.1468,0.97131,1.06912,0.53836,1.05559,1.01074,0.68137,1.26259,0.33794,0.9315,0.82224,0.52158,1.11837
CARF,2.54728,1.9426,2.32901,1.77996,2.38929,2.19716,2.09888,2.85287,1.78813,2.19259,1.91657,2.07518,1.48648,2.14999,1.89864,1.90969
CARHSP1,2.09746,1.65373,1.15888,1.82263,0.93439,1.00089,1.05571,1.00345,1.40788,2.08051,1.02774,1.44656,1.54872,1.23404,1.33195,1.17452
CARKD,4.33647,6.4641,5.37748,5.56279,7.22047,5.51701,5.84168,5.10149,5.64587,5.48839,4.45245,5.5853,5.20882,5.86517,5.65035,4.70307
CARM1,11.62251,15.6632,16.07601,16.2347,15.88363,14.11363,14.4578,13.4309,15.84668,14.82935,15.2583,15.59652,16.21228,15.18516,15.63977,14.59377
CARM1L,0,0,0,0,0,0,0,0,0,0.04836,0.03756,0,0,0,0,0
CARNS1,8.77467,10.27256,6.99022,10.51515,4.62468,4.39431,7.92568,5.56719,3.55099,6.04668,1.47106,1.55257,3.57526,1.80682,4.42526,2.66473
CARS,1.95796,2.41604,3.46558,3.46486,3.0443,3.71285,3.4854,2.46404,3.03389,2.99837,3.53428,2.58068,2.74464,2.87262,3.40135,2.27013
CARS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARS2,2.99349,2.12688,1.87481,1.51424,1.53995,1.70817,1.85526,1.84879,2.0633,1.65093,2.11297,2.28965,2.01798,1.46886,1.56377,2.04804
CARS-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARTPT,3.51095,1.21326,5.097,35.70234,29.63029,2.73048,47.85238,24.74534,0.9794,5.42608,9.92351,1.80803,7.32763,2.96755,7.93674,4.48719
CASC1,1.21324,1.49128,1.88656,1.45873,2.57139,1.70124,1.64449,1.75276,1.51748,1.99937,1.62336,1.77868,1.67897,1.13201,2.19927,1.74306
CASC10,1.77283,0.30655,0.29752,0.28541,0.17469,0.40781,0.45023,0.2541,0.4876,0.51597,0.61711,0.4937,0.65015,0.41989,0.67098,0.62182
CASC11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASC14,0.31171,0.49048,0.54744,0.24973,0.69876,0.98734,0.63903,0.54325,0.35928,0.45405,0.17632,0.31417,0.34219,0.63984,0.2472,0.48
CASC15,0.26816,0.37133,0.46523,0.42232,0.50976,0.66179,0.43181,0.28463,0.42389,0.48863,0.21181,0.32125,0.27318,0.44036,0.3111,0.28831
CASC18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASC22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASC3,29.87365,24.22285,20.4407,23.64722,22.97962,20.17949,22.95209,26.37995,20.29453,23.59278,23.17745,24.14894,22.22262,19.53861,18.69698,26.03439
CASC4,14.72288,14.01798,13.63832,12.07464,14.57873,13.75566,12.4384,13.93143,14.21758,15.43137,13.84105,14.75728,13.30981,16.18505,15.4177,13.61083
CASC5,0.0295,0.06962,0.02252,0.02701,0.04629,0.00812,0.02199,0.05307,0.01943,0.00781,0.08191,0.01699,0.01943,0.00757,0.01337,0.04542
CASC7,0.05336,0.02799,0.0163,0.07329,0,0,0.05967,0.012,0.14059,0,0.02195,0.03073,0,0,0.04837,0.01494
CASD1,3.58722,6.60904,8.85972,6.09821,10.42226,11.27585,7.80234,8.81296,7.26597,7.43712,8.88607,11.47812,8.90915,10.39856,10.32494,7.4806
CASK,4.86025,4.69941,6.49943,3.83885,5.52972,6.75477,5.38412,5.77648,5.74985,5.57484,6.44423,6.52473,5.51676,6.94825,6.50684,5.91357
CASKIN1,33.32116,28.96305,40.6165,40.80505,33.72275,40.78432,33.95046,28.04505,45.9735,35.92585,25.01826,39.3142,31.25873,39.73199,34.07493,35.83726
CASKIN2,5.81191,4.85479,3.29827,4.49761,3.26399,3.54826,3.67201,3.47517,4.5633,3.92795,3.18419,2.55632,3.35128,3.66652,3.12749,3.73568
CASP1,0.47924,0.86836,0.39921,0.89755,0.97665,0.648,0.34103,0.71521,0.6026,0.66924,1.32628,0.47676,0.9948,0.67072,0.21718,0.93926
CASP10,0.56511,0.30663,0.17261,0.35685,0.28831,0.2469,0.10895,0.3199,0.41071,0.2787,0.42487,0.29181,0.23103,0.25,0.21194,0.26734
CASP12,0.06348,0.17759,0.07756,0.31002,0.03795,0,0,0.01904,0.16726,0.08967,0,0.04875,0.29735,0.04344,0.03836,0.0474
CASP14,0,0,0,0,0.01938,0,0,0.00972,0,0,0,0,0.01898,0,0,0
CASP16,0.08631,0.02264,0.06591,0,0.0387,0.04755,0.01609,0.01941,0.05685,0.02286,0,0.02486,0.0379,0.02215,0,0.01208
CASP2,2.32668,1.53788,1.86621,1.98315,1.56048,1.5318,1.97427,2.195,1.68197,1.91379,1.94155,1.34005,1.86892,1.69876,1.27729,1.9808
CASP3,1.22337,1.25605,1.19256,1.19165,1.14366,1.69198,1.59119,1.10045,1.40581,1.04786,1.27425,0.83953,1.18869,1.49604,1.27396,0.90369
CASP4,0.95319,0.59012,0.28001,1.65969,0.88741,0.33284,0.36501,1.24162,0.50774,0.90497,1.4828,0.53999,0.92403,0.37422,0.24549,0.71168
CASP5,0.04836,0,0.05909,0.08856,0.26019,0.05328,0,0.47852,0.06371,0.25617,0.25864,0,0.16989,0,0.08767,0
CASP6,0.56891,1.41944,0.65751,0.81657,0.68937,0.67762,0.57314,0.2213,0.64815,0.84705,1.17653,0.67305,0.70219,0.85218,0.8083,0.8438
CASP7,3.93011,3.07276,1.06847,5.13246,1.58725,0.9519,1.33534,2.39789,1.38796,1.47343,3.68435,2.16039,1.61009,0.97327,0.85948,1.93525
CASP8,0.79335,0.5086,0.5183,0.31276,0.42486,0.49774,0.44358,1.28356,0.92896,0.63036,1.10604,0.26654,0.48385,0.70116,0.34954,1.0983
CASP8AP2,2.18187,1.75543,2.14613,2.15015,2.67768,2.11866,2.13661,3.43047,1.74155,2.11558,2.6357,2.20446,2.31402,2.16344,2.40491,2.42286
CASP9,3.03276,2.37189,2.1504,2.281,2.41592,2.20767,2.42241,2.95944,2.88926,2.43836,2.61778,1.4348,2.19972,1.91762,2.14747,2.51707
CASQ1,3.64433,5.29628,5.66881,3.874,7.36454,8.14779,7.26258,7.41985,8.1494,6.4786,3.84677,10.93505,7.40028,8.50243,9.44195,5.83349
CASQ2,0.22849,0.36658,0.27916,0.31997,0.50618,0.5627,1.26249,0.67704,1.34558,0.19934,0.44233,0.24771,0.16525,0.38625,0.75527,0.55694
CASR,0.00603,0,0.09572,0,0,0,0,0,0,0.03831,0.03471,0.01388,0.04234,0.01237,0,0.027
CASRL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASS4,0.59757,0.29582,0.18867,0.2582,0.14449,0.16274,0.41045,0.59188,0.1592,0.12803,0.34803,0.13921,0.45993,0.16539,0.18256,0.21055
CAST,4.06714,6.39542,4.5267,6.57415,4.85756,4.19955,4.28127,6.14294,3.17242,4.36521,6.58638,3.45955,6.1725,2.91538,4.74714,4.58956
CASZ1,0.72959,0.52906,0.14788,0.44946,0.18089,0.15558,0.24062,0.32966,0.28346,0.22084,0.4675,0.1007,0.20079,0.13803,0.10361,0.19204
CAT,12.74676,8.06499,5.10977,6.89858,8.39658,4.1335,6.3848,10.49785,7.10944,6.95555,8.69118,7.68689,9.49306,6.29668,4.98917,9.3851
CATIP,0.17753,0.08277,0.13255,0.18061,0.21225,0.04347,0.04412,0.23067,0.18189,0.0209,0.12172,0.24994,0.20788,0.04049,0.07151,0.11046
CATSPER1,0.08439,0.17706,0.12029,0.54091,0.15135,0.15497,0.06292,0.08857,0.07411,0.08941,0.1273,0,0.04941,0.05774,0.07649,0.03151
CATSPER2,2.05546,2.38744,2.45633,4.7195,2.17784,3.15161,2.40078,4.02963,2.36993,2.59209,2.30916,1.16053,1.95131,1.84649,0.73378,3.05255
CATSPER2/STRC,0.32712,0.80888,0.5424,0.96275,0,1.51886,0.54,0.24171,0,1.18818,0.1538,0.51139,0.98499,0.95926,0,0.96824
CATSPER2P1,2.12606,1.5374,0.99615,1.45529,1.20307,1.02337,1.24644,1.1419,1.35954,1.37765,0.91708,0.66575,1.12392,1.41941,1.36572,1.32924
CATSPER3,1.48119,1.70419,0.81727,1.13748,0.94257,1.15813,1.03299,1.20343,1.19588,1.16423,0.74693,0.7155,1.13297,0.83367,0.95274,1.41806
CATSPER4,0.03884,0,0,0,0,0,0.02896,0,0,0,0.03196,0,0,0,0.03521,0
CATSPERB,0.02012,0.01407,0.05736,0.02456,0.01203,0.01478,0.01,0.04223,0.01767,0,0.03863,0.01545,0,0.05507,0.03647,0
CATSPERB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CATSPERD,0.01784,0,0,0,0,0,0.0133,0.0321,0,0.0189,0,0.02055,0.03134,0,0,0.00999
CATSPERG,0.84566,0.6824,0.61711,1.05109,0.46664,0.56492,0.45642,0.72283,0.79642,0.83508,0.49743,0.45841,0.55113,0.58124,0.34682,0.78424
CAV1,1.45035,0.77565,0.85704,0.78116,0.595,0.56397,1.52645,1.38137,1.59836,0.28119,0.85793,1.2448,0.74925,1.05075,1.20284,0.9024
CAV2,0.64506,0.54135,0.24769,0.46126,0.49578,0.2572,0.64119,0.38683,0.51793,0.26033,0.33866,0.50952,0.26977,0.3531,0.32295,0.58483
CAV3,0.19322,0.08108,0.02361,0.14154,0.03465,0.08515,0.02881,0.17381,0,0.12282,0.09539,0,0.03394,0,0.03503,0.06492
CBFA2T2,6.62012,4.96913,4.79937,5.65351,4.6471,4.3794,4.5709,5.54116,4.62071,4.71363,4.29654,4.71123,4.30523,5.2084,4.31285,5.18027
CBFA2T3,4.39426,2.96478,3.78614,6.52614,2.75652,3.11377,2.93862,2.38614,4.2618,3.09913,2.51399,4.0694,3.71219,3.18056,3.14578,3.4845
CBFB,10.14426,9.36726,3.88181,5.79928,4.26414,4.34702,4.27279,5.08087,4.54095,5.0159,7.20161,6.48247,5.83595,5.17911,5.10064,8.17482
CBL,11.87069,10.81012,10.28232,10.96874,12.51537,11.36789,11.92887,12.65286,10.57823,11.52459,15.61442,13.67008,13.3868,11.81465,10.66051,13.15424
CBLB,1.98335,1.63926,1.86666,1.95793,1.70753,1.57526,1.57055,2.04301,1.51676,1.69567,1.76717,1.3992,1.86684,1.44797,1.60554,1.85989
CBLC,0.02226,0,0.02719,0.12228,0.03992,0,0.09956,0,0.05864,0.04716,0.07325,0.05128,0,0.13707,0,0.02493
CBLL1,4.47516,6.23354,6.17367,6.33632,7.02906,5.97538,6.6835,7.14463,6.14887,6.12245,8.08336,6.19618,6.70216,6.95043,6.90343,5.88322
CBLN1,0.40796,1.37559,0.89005,0.4269,1.6984,1.86208,0.89067,0.73394,1.15157,1.72876,0.93504,1.20838,1.27957,0.71778,1.10927,0.58743
CBLN2,1.9001,4.40527,4.71122,2.64622,4.12345,4.38037,4.97567,2.80795,4.4591,3.67069,2.82452,4.80048,4.54339,4.52305,5.44148,2.42307
CBLN3,0.93439,0.676,0.39366,0.41302,0.02889,0.31949,0.2402,0.36229,0.38199,0.75095,0.56996,0.44538,0.25467,0.19841,0.37964,0.45106
CBLN4,1.25744,1.5182,3.4784,1.65099,2.91455,2.66621,6.68574,3.33994,6.03186,1.5332,3.12326,4.2087,3.04208,6.13628,3.09652,1.8334
CBPINP,2.47082,2.30397,2.12431,2.51372,1.47703,1.41152,3.13821,1.72866,3.13425,2.32674,1.88232,2.95155,1.44662,4.32044,3.98124,1.7423
CBR1,14.82491,15.3918,8.03138,10.83693,8.17837,8.46913,9.3464,8.03964,9.00091,8.85452,6.85165,7.87081,10.74252,6.41805,9.17897,9.34351
CBR3,3.68568,4.95169,2.21201,3.49312,2.31922,2.92085,3.37433,2.38473,2.64051,2.80857,2.36744,2.75588,3.35043,2.38912,2.16842,2.75184
CBR4,4.87949,2.72595,2.51339,3.00056,2.22652,2.17902,2.7659,2.61665,1.97776,2.92112,3.31983,1.77933,2.33282,1.98544,2.04118,3.41952
CBS,0.23582,0.04827,0.12649,0,0.06189,0.2408,0.09433,0.03622,0.01515,0.10968,0.09465,0.053,0.10103,0.04723,0.03128,0.06442
CBWD1,0.95486,0.64913,0.73972,0.78149,1.10494,1.15781,0.45336,1.2308,1.0681,0.63859,0.95241,0.7005,0.55749,1.13332,0.86545,0.72289
CBWD2,1.50804,1.16523,1.37195,1.2843,1.49764,1.59896,1.60779,2.33016,1.49524,1.48596,2.01458,1.82117,1.5309,1.33974,1.38153,1.9568
CBWD3,0,0,0,0,0,0.0132,0.00893,0,0.01578,0.01269,0,0,0,0,0,0
CBWD3/CBWD6,0.00503,0,0.00615,0.00922,0,0.01109,0.0075,0,0.01326,0.02133,0,0,0.00884,0,0,0.01691
CBWD5,0.05907,0.0587,0.02279,0.11956,0.03345,0.06165,0.06026,0.20974,0.04914,0.0527,0.19184,0.00716,0.02184,0.01914,0.03945,0.17757
CBWD6,0.15911,0.33382,0.21988,0.31525,0.37889,0.12644,0.26056,0.57952,0.22677,0.36475,0.48286,0.21032,0.27488,0.25699,0.14657,0.60468
CBWD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01961
CBX1,4.00945,5.59047,5.08287,3.63663,5.77037,3.79426,5.32217,3.991,5.89422,4.97994,4.63285,6.25451,4.34906,5.70177,5.26303,3.88508
CBX2,0.4831,0.23604,0.13745,0.20602,0.14242,0.14582,0.27628,0.23812,0.31383,0.23837,0.19602,0.18295,0.13949,0.1766,0.10797,0.10376
CBX3,1.97427,2.2661,2.18494,2.67506,2.4927,2.08736,2.33642,3.28104,2.89225,2.45732,3.47453,2.69228,2.30143,2.59873,2.64798,2.59776
CBX3P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBX4,11.53723,13.9018,10.34136,8.16465,10.16074,8.97789,10.67708,8.56403,12.79445,13.3125,7.38176,8.56486,9.51784,8.9548,12.60792,8.51162
CBX5,1.16317,1.52328,2.05342,1.6286,2.46896,2.30841,2.20251,2.13103,2.28347,1.73528,2.0732,2.18777,2.10042,2.21746,2.09484,1.86822
CBX6,13.64457,14.18027,15.37084,14.28179,14.50122,19.05168,17.00363,10.43618,21.12973,15.25779,11.09463,17.51175,15.38487,21.9118,16.09101,14.99653
CBX7,2.78811,3.50165,3.46318,3.19818,3.38896,3.18272,3.72981,2.29898,3.81559,4.1434,2.25892,3.69337,3.21717,3.42593,3.48168,2.69318
CBX8,0.53806,0.29195,0.40803,0.45869,0.46584,0.34751,0.51178,0.1669,0.43994,0.47174,0.31294,0.2351,0.3096,0.2666,0.35315,0.44676
CBX9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBY1,3.75283,4.11311,3.79808,3.48748,3.9427,3.57927,3.31969,3.86701,3.28342,3.47135,3.65225,3.2583,4.0337,3.65049,4.46752,4.2657
CBY3,0.49811,0.45722,0.07607,0.57011,0.22333,0.2744,0.32492,0.08401,0.4101,0.65962,0.38422,0.07172,0.27341,0.38343,0.22573,0.38353
CC2D1A,11.79683,16.23569,10.50603,10.57052,14.18389,11.93448,11.39415,12.62039,12.97923,16.3804,13.44194,11.31545,11.49404,11.83348,10.35593,15.12295
CC2D1B,2.39326,2.66393,3.15837,3.11136,2.75213,2.41537,2.66264,2.7896,2.76758,3.08701,2.49143,2.47271,2.36656,2.50319,2.06152,3.19695
CC2D2A,4.05612,2.67541,2.40307,1.82679,2.43033,2.20849,2.21701,3.19145,2.52899,3.17044,2.34226,2.46079,2.47121,2.54029,1.43299,3.57825
CC2D2B,0.09854,0.13058,0.12673,0.11397,0.12092,0.08,0.10826,0.17262,0.10932,0.15385,0.13655,0.09559,0.0911,0.11711,0.03761,0.14522
CC2D2B,0.04011,0.08415,0,0.07345,0.07193,0,0,0.12026,0,0.08498,0.055,0,0,0.02744,0,0.01497
CCAR1,14.67104,12.03633,9.29244,14.71511,9.90297,8.40833,9.43719,15.14166,8.33775,9.75456,11.9744,8.68608,9.36741,8.9423,7.68441,12.25926
CCAR2,32.03196,41.86102,40.85418,36.62032,41.32488,40.18246,41.92911,33.92732,43.35157,45.58334,34.74335,41.86297,41.16552,45.15464,43.92299,36.60398
CCAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCBE1,1.453,1.01616,0.95078,0.35876,0.85883,1.5229,0.49495,0.96435,1.63445,1.63731,2.25664,1.40417,1.57716,1.93252,1.65727,2.07829
CCBL1,7.23514,5.92604,6.2249,6.34617,5.43559,5.43389,7.22411,7.91536,6.38249,7.11246,6.3193,5.78136,6.50673,6.06548,4.66714,6.89847
CCBL2,1.68302,5.0395,3.29399,2.42373,5.30396,5.6528,5.28674,3.71865,4.13272,4.70846,5.08183,4.1785,5.19477,6.74172,5.89433,3.27568
CCDC101,3.14953,3.06129,3.17404,5.40915,3.35067,3.25434,4.37757,3.34528,3.51598,3.88328,3.77719,2.99255,3.12542,3.4334,2.80622,3.38781
CCDC102A,1.97608,0.42995,0.42921,0.75055,0.55126,0.54832,0.45832,0.51351,0.5399,0.4342,0.60217,0.37094,0.64276,0.4507,0.50414,0.52459
CCDC102B,2.53323,2.05703,1.26476,1.67696,1.62442,1.44758,1.43958,2.14887,1.52099,1.61338,1.79352,1.24977,1.38118,1.38937,1.87651,1.14263
CCDC103,2.69191,1.71693,2.23643,4.65351,2.27862,2.34892,2.1513,2.8573,1.90067,2.87461,4.39418,2.50546,3.17735,1.85662,2.59598,2.70125
CCDC103/FAM187A,2.43581,1.56612,2.01599,4.24476,2.04324,2.14259,1.96234,2.57098,1.73372,2.62211,4.00013,2.30801,2.82925,1.65322,2.36796,2.44198
CCDC105,0.02158,0,0,0.07905,0.15484,0.14268,0.03218,0,0,0,0,0.04973,0,0,0,0.02417
CCDC106,13.69222,12.46602,14.9431,13.38154,14.97374,17.6854,15.05677,12.9307,14.89644,12.94454,10.99939,15.59271,13.36095,17.11435,16.93762,14.97231
CCDC107,2.35665,2.17701,3.00819,3.124,2.87013,3.37149,3.14665,2.40463,3.01174,2.38484,2.09814,3.97066,3.70687,2.96025,2.61417,2.67872
CCDC108,0.19454,0.27754,0.21866,0.17812,0.18141,0.19718,0.16243,0.15399,0.19476,0.22258,0.12164,0.13445,0.16401,0.26355,0.23274,0.1743
CCDC109B,0.583,1.15261,0.78078,0.43116,0.72384,1.40817,0.45135,0.28238,1.2406,0.59388,1.49438,1.21398,0.98463,1.33481,0.97553,0.79105
CCDC110,0.07118,0.49066,0.49691,0.40964,0.51058,0.67215,0.42449,0.67683,0.34825,0.30161,0.70273,0.3748,0.26789,0.64702,0.27647,0.53522
CCDC112,1.4976,1.71047,2.12203,1.16839,2.24077,2.18695,1.82332,2.55077,1.86772,1.82125,2.29665,2.20484,1.80552,2.41926,2.40951,2.50095
CCDC113,3.51275,4.94841,4.84355,2.50746,3.53553,4.10712,3.98692,3.84981,4.72177,5.02769,4.49452,3.55088,3.66421,4.4588,5.67889,3.96621
CCDC114,0.20381,0.22235,0.19921,0.07465,0.16082,0.16167,0.17017,0.176,0.40808,0.46638,0.28171,0.05634,0.04296,0.11714,0.16256,0.28304
CCDC115,1.42562,3.13734,2.72625,2.04313,2.91793,3.00476,2.78406,2.14659,3.12313,3.15192,1.72755,2.58821,2.42237,2.7037,2.51402,1.81355
CCDC116,0.10201,0,0.07789,0.1401,0.25154,0.11239,0.07605,0.33263,0.10078,0.1621,0.04196,0.17626,0.17917,0.02617,0.13869,0.11424
CCDC117,2.15613,1.91682,1.55378,1.90059,2.54287,2.09367,2.07054,2.38656,2.2722,1.62604,3.98095,2.7278,2.52903,2.49049,2.39807,2.36563
CCDC12,3.41276,4.22951,3.19022,4.055,2.84667,2.95554,3.55006,3.86232,3.93105,3.75,2.8928,3.27293,3.13658,3.30718,2.64719,3.72433
CCDC120,0.74502,0.74899,0.61315,0.8527,0.62166,0.69542,0.68655,0.60501,0.68154,1.09621,0.55338,0.63173,0.73608,0.71155,0.3939,0.60841
CCDC121,1.14758,1.02213,0.83331,0.47581,0.60188,0.54868,0.72638,0.96411,1.14091,0.61934,0.51663,0.42401,0.57047,0.62224,0.58875,0.82449
CCDC122,0,0.03022,0.06159,0.05275,0,0.01587,0.03221,0.01296,0.07589,0.04578,0.01778,0.01659,0.01265,0,0.01305,0.01613
CCDC124,68.96732,75.33259,71.25138,71.29452,64.26994,69.64215,66.63087,59.72497,70.49812,82.00691,68.68814,72.07849,74.89674,65.20282,71.93396,72.80559
CCDC125,0.44399,0.39374,0.46416,0.4694,0.3776,0.45387,0.40266,0.53114,0.16883,0.34914,0.3766,0.43235,0.39395,0.39462,0.47294,0.61003
CCDC125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC126,2.02449,1.76582,1.37569,1.97865,1.89692,1.35333,1.32272,3.00786,1.10869,1.3977,1.80605,2.01759,1.43835,1.68094,1.40196,1.66865
CCDC127,0.86852,0.79262,0.98499,0.82021,0.89404,0.8582,1.03946,0.90388,1.14923,1.07277,0.73702,0.9511,1.04666,0.83944,0.86132,0.90291
CCDC127/FLJ44896,0,0,0,0,0,0,0.03912,0,0,0,0,0,0,0,0,0
CCDC129,0.09894,0.2622,0.08907,0.05722,0.16809,0.12622,0.03882,0.05621,0.04116,0.28686,0.12853,0.08398,0.13719,0.05344,0.12271,0.2741
CCDC13,1.4977,1.02218,1.21254,0.99133,1.0679,1.13319,1.34522,1.00636,0.92703,1.08963,1.16545,0.95614,1.04592,1.35196,0.98129,1.76828
CCDC130,5.19966,3.59772,3.78462,5.67263,4.56326,3.53474,3.77325,5.11261,3.97125,4.33648,3.60681,4.07796,3.20625,3.03735,2.75747,5.71493
CCDC132,2.96973,4.09445,5.14381,3.2334,5.15192,4.87891,4.62666,4.28506,3.95991,4.52871,5.69128,4.96138,5.35812,4.38742,5.2075,3.99565
CCDC134,5.81244,5.61531,3.36905,4.30713,4.79982,3.75295,4.99825,7.1739,4.41595,4.86886,4.18171,3.1764,3.94125,2.49722,4.11651,4.45076
CCDC134,0.01647,0.01728,0,0.01508,0,0,0.01228,0,0,0.01745,0,0.01897,0,0,0,0
CCDC136,9.38281,7.43683,8.02451,8.31842,7.25602,8.09497,10.02968,10.30225,7.86065,9.57197,6.78041,6.32473,9.2866,7.56134,8.11723,7.65044
CCDC137,4.34669,4.47378,4.84303,4.00498,5.00071,5.87326,4.1168,3.86078,4.86159,5.24203,3.74501,3.77884,4.29755,4.37704,4.06355,4.2098
CCDC138,1.75235,1.3086,0.96162,1.93084,1.41151,0.91624,1.3728,2.37778,1.09549,1.41593,1.24628,1.40271,0.96511,0.88402,1.04987,1.76296
CCDC13-AS1,0.46113,0.2322,0.11268,0.27022,0.09924,0.12193,0.13751,0.14933,0.19438,0.19541,0.21247,0.12748,0.09719,0.03786,0.16718,0.16526
CCDC14,1.66384,1.41393,1.63492,1.3345,1.19124,1.34998,1.27885,1.99556,1.09588,1.80366,1.42732,0.78743,1.04212,0.9465,0.94691,1.74424
CCDC140,0,0,0,0,0,0,0.05833,0,0,0,0,0,0,0,0,0
CCDC141,0.40203,0.26359,0.22366,0.09203,0.10944,0.03164,0.1445,0.12916,0.17968,0.19014,0.05907,0.09097,0.22067,0.05158,0.06507,0.1407
CCDC142,6.22913,4.38797,4.31395,4.39736,4.01698,4.45202,4.85073,3.4955,4.4897,4.19882,2.88388,3.80702,3.87759,4.00157,3.74438,4.36651
CCDC144A,4.35766,1.70726,1.63778,1.49015,1.72766,2.00533,1.47915,4.45451,1.88464,1.29852,2.07767,1.24663,1.42208,1.19069,0.77654,3.03472
CCDC144B,3.24051,3.10292,1.87314,5.62225,1.5761,1.80004,1.32768,4.78159,0.9894,2.73163,4.49779,0.45489,1.89727,0.9775,0.49828,2.77068
CCDC144CP,9.11528,2.47017,2.27546,5.28117,1.97165,1.6994,2.82582,7.77875,2.17238,2.40766,6.21379,1.6917,2.79572,1.6252,1.18981,6.68017
CCDC144CP/FAM106B,1.61479,1.41522,0.7492,1.94645,0.62317,0.31528,1.37145,1.91221,0.96934,0.43309,1.41269,1.17727,0.96937,0.62937,0.40758,1.48799
CCDC144NL,0.20899,0.30001,0.10751,0.26186,0.23671,0.36356,0.2788,0.32651,0.49265,0.23306,0.22625,0.22807,0.27048,0.06774,0.13957,0.22174
CCDC144NL-AS1,0.37616,0.41537,0.4112,0.14502,0.39056,0.39262,0.41326,0.17809,0.41728,0.67117,0.55383,0.22805,0.20865,0.32511,0.21533,0.57649
CCDC146,2.27939,1.40656,1.02385,2.08708,1.45778,0.99714,1.04956,1.70362,1.19222,1.18964,1.46861,1.27421,1.38361,1.10092,1.01778,1.33271
CCDC148,1.09986,1.04147,0.89188,0.64167,1.08223,1.71578,0.97232,1.25201,1.35909,1.67045,1.1692,1.50238,0.95738,1.17879,1.04098,1.36259
CCDC149,2.83674,3.40095,3.64849,2.98286,3.59853,4.17873,3.05045,3.11798,3.71091,4.0181,3.57056,4.19673,3.51753,3.6666,3.65161,3.5956
CCDC15,0.35842,0.368,0.20498,0.37706,0.25985,0.21845,0.34111,0.52134,0.2411,0.54937,0.28235,0.17569,0.29468,0.23481,0.35942,0.4612
CCDC150,0.08897,0.08484,0.08893,0.11108,0.10153,0.0802,0.13265,0.18188,0.05327,0.08568,0.11312,0.0559,0.11365,0.09961,0.14661,0.13134
CCDC151,4.21504,1.50841,1.39509,1.03262,1.33991,1.9259,1.45029,1.72458,0.89136,1.61292,1.83258,1.6888,1.90659,1.36004,1.14993,2.60502
CCDC152,6.01176,6.93944,3.55401,5.46507,3.53581,2.35026,3.55007,2.9946,2.86683,2.71646,2.1097,3.27632,3.74687,2.14517,3.10524,2.76312
CCDC153,0.30841,0.26471,0.42819,0.07702,0.17598,0.46335,0.06271,0.2522,0.36933,0.32673,0.18455,0.06459,0.22161,0.25898,0.25412,0.3925
CCDC154,2.37418,0.40388,0.86237,0.91067,0.94937,0.63626,0.66971,1.21212,0.9298,0.9517,1.08229,0.73914,0.76077,0.59272,0.17447,1.70676
CCDC155,0.00585,0,0.00715,0,0.0105,0.0129,0,0.01053,0,0.0124,0,0,0.02056,0,0,0
CCDC157,2.79569,2.54724,2.87847,2.43963,1.84778,1.90883,2.10375,2.22554,1.86731,2.97565,1.79265,2.02596,2.38609,1.96678,1.92719,2.77823
CCDC158,1.25398,0.80952,1.00174,0.77281,0.61627,1.14246,1.34833,1.44253,2.36662,1.44343,1.43848,0.80557,1.03775,0.76726,0.71035,0.64818
CCDC159,2.14452,2.07572,1.83001,1.96358,1.53638,1.75377,1.82124,2.18261,1.4416,2.0611,1.60527,1.47707,1.63096,1.4976,1.43273,2.71125
CCDC160,0.51212,0.34383,0.22525,0.03751,0.22042,0.27083,0.30543,0.33168,0.26984,0.17361,0.42135,0.42474,0.61167,0.21024,0.18567,0.61943
CCDC162P,0.35138,0.20642,0.13738,0.20591,0.13863,0.13937,0.12574,0.29079,0.03703,0.10423,0.19081,0.12952,0.09875,0.04328,0.0637,0.08658
